rank,category,racename,race_id,rider_name,rider_id,points,jpp,date,ploegleider
1,2.NCs,"Tour de l'Avenir, Stage 1 : Carnac - La Gacilly (prov.)",42017,FOLDAGER Anders,31400,0.0,0,2023-08-20,-
1,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,PEDERSEN Mads,21992,4,50,2023-08-19,Harry
2,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,SKJELMOSE JENSEN Mattias,30166,1,35,2023-08-19,Kaspar
3,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,CORT NIELSEN Magnus,19448,0.5,25,2023-08-19,Vel
4,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,WAERENSKJOLD Søren,29187,0,20,2023-08-19,-
5,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,VERMEERSCH Florian,28127,0,18,2023-08-19,Albert
6,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,KAMP Alexander,19391,0,16,2023-08-19,-
7,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,VAN MOER Brent,28448,0,14,2023-08-19,-
8,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,BREGNHØJ Mathias,25637,0,12,2023-08-19,-
9,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,SKUJINS Toms,16739,0,10,2023-08-19,Kees
10,2.PS,"Danmark Rundt - Tour of Denmark, General classification",42006,KLARIS Magnus Bak,23433,0,8,2023-08-19,-
1,2.PS,"Vuelta a Burgos, General classification",42000,ROGLIC Primoz,20719,4,50,2023-08-19,Bram
2,2.PS,"Vuelta a Burgos, General classification",42000,VLASOV Aleksandr,24316,1,35,2023-08-19,Harry
3,2.PS,"Vuelta a Burgos, General classification",42000,YATES Adam,18975,0.5,25,2023-08-19,Paul
4,2.PS,"Vuelta a Burgos, General classification",42000,HOWSON Damien,18239,0,20,2023-08-19,-
5,2.PS,"Vuelta a Burgos, General classification",42000,RUBIO REYES Einer Augusto,27024,0,18,2023-08-19,Frank
6,2.PS,"Vuelta a Burgos, General classification",42000,BENNETT George,12254,0,16,2023-08-19,Nicky
7,2.PS,"Vuelta a Burgos, General classification",42000,ROMO OLIVER Javier,31678,0,14,2023-08-19,-
8,2.PS,"Vuelta a Burgos, General classification",42000,VINE Jay,29568,0,12,2023-08-19,Vel
9,2.PS,"Vuelta a Burgos, General classification",42000,LOPEZ GRANIZO Harold Martin,29525,0,10,2023-08-19,-
10,2.PS,"Vuelta a Burgos, General classification",42000,BOU COMPANY Joan,27598,0,8,2023-08-19,-
1,2.PSs,"Vuelta a Burgos, Stage 5 : Golmayo - Lagunas de Neila",41999,ROGLIC Primoz,20719,0.3,0,2023-08-19,Bram
1,2.PSs,"Arctic Race of Norway, Stage 3 : Hammerfest - Havøysund Summit",42009,WILLIAMS Stephen,24346,0.3,0,2023-08-19,-
1,2.PSs,"Danmark Rundt - Tour of Denmark, Stage 5 : Helsingør - Helsingør I.T.T.",42005,PEDERSEN Mads,21992,0.3,0,2023-08-19,Harry
1,1.1,Druivenkoers - Overijse,41939,CAMPENAERTS Victor,20184,2,0,2023-08-19,Vel
2,1.1,Druivenkoers - Overijse,41939,TILLER Rasmus Fossum,25623,0.3,0,2023-08-19,PB
3,1.1,Druivenkoers - Overijse,41939,DE BUYST Jasper,19274,0.1,0,2023-08-19,-
1,2.1s,"Volta a Portugal, Stage 9 : Paredes - Mondim de Basto",41987,WHELAN James,26953,0.2,0,2023-08-19,-
1,2.PSs,"Danmark Rundt - Tour of Denmark, Stage 4 : Kalundborg - Bagsvaerd",42004,JAKOBSEN Fabio,23426,0.3,0,2023-08-18,Kaspar
1,2.PSs,"Vuelta a Burgos, Stage 4 : Santa Gadea del Cid - Pradoluengo",41998,LAZKANO LOPEZ Oier,30595,0.3,0,2023-08-18,-
1,2.PSs,"Arctic Race of Norway, Stage 2 : Alta - Hammerfest (prov.)",42008,GAZZOLI Michele,27702,0.3,0,2023-08-18,-
1,2.1,"Tour du Limousin, General classification",41994,GREGOIRE Romain,32766,2,0,2023-08-18,-
2,2.1,"Tour du Limousin, General classification",41994,COSNEFROY Benoît,24189,0.3,0,2023-08-18,PB
3,2.1,"Tour du Limousin, General classification",41994,STORER Michael,25335,0.1,0,2023-08-18,Vel
1,2.1s,"Volta a Portugal, Stage 8 : Boticas - Fafe (prov.)",41986,BUSTAMANTE RUDA Adrian Camilo,29580,0.2,0,2023-08-18,-
1,2.1s,"Tour du Limousin, Stage 4 : Glandon - Limoges",41993,PAGE Hugo,30663,0.2,0,2023-08-18,Albert
1,2.PSs,"Danmark Rundt - Tour of Denmark, Stage 3 : Vejen - Velje",42003,SKJELMOSE JENSEN Mattias,30166,0.3,0,2023-08-17,Kaspar
1,2.PSs,"Vuelta a Burgos, Stage 3 : Sargentes de la Lora - Villarcayo",41997,ROGLIC Primoz,20719,0.3,0,2023-08-17,Bram
1,2.PSs,"Arctic Race of Norway, Stage 1 : Kautokeino - Alta (prov.)",42007,DAINESE Alberto,26965,0.3,0,2023-08-17,Vel
1,2.1s,"Tour du Limousin, Stage 3 : Sarran - Bort les Orgues",41992,GREGOIRE Romain,32766,0.2,0,2023-08-17,-
1,2.1s,"Volta a Portugal, Stage 7 : Torre de Moncorvo - Montalegre (prov.)",41985,STÜSSI Colin,20681,0.2,0,2023-08-17,-
1,2.PSs,"Danmark Rundt - Tour of Denmark, Stage 2 : Kjellerup - Silkeborg (prov.)",42002,JAKOBSEN Fabio,23426,0.3,0,2023-08-16,Kaspar
1,2.1s,"Tour du Limousin, Stage 2 : Excideuil - Trélissac",41991,MOZZATO Luca,28037,0.2,0,2023-08-16,Nicky
1,2.PSs,"Danmark Rundt - Tour of Denmark, Stage 1 : Aalborg - Aalborg (prov.)",42001,WAERENSKJOLD Søren,29187,0.3,0,2023-08-15,-
1,2.PSs,"Vuelta a Burgos, Stage 1 : Villalba de Duero - Burgos (prov.)",41995,MOLANO BENAVIDES Juan Sebastian,23463,0.3,0,2023-08-15,PB
1,1.1,Tour of Leuven - Memorial Jef Scherens,41937,DE LIE Arnaud,32221,2,0,2023-08-15,Wijnand
2,1.1,Tour of Leuven - Memorial Jef Scherens,41937,VAN TRICHT Stan,28579,0.3,0,2023-08-15,Jan
3,1.1,Tour of Leuven - Memorial Jef Scherens,41937,LAURANCE Axel,31621,0.1,0,2023-08-15,Jan
1,2.1s,"Volta a Portugal, Stage 6 : Penamacor - Guarda (prov.)",41984,MATE MARDONES Luis Angel,3558,0.2,0,2023-08-15,-
1,2.1s,"Tour du Limousin, Stage 1 : Rilhac-Rancon - Bénévent l'Abbaye (prov.)",41990,GREGOIRE Romain,32766,0.2,0,2023-08-15,-
1,2.1s,"Volta a Portugal, Stage 5 : Maçao - Covilha (prov.)",41983,FERNANDEZ CRUZ Delio,9740,0.2,0,2023-08-14,-
1,1.1,Polynormande,41934,DE LIE Arnaud,32221,2,0,2023-08-13,Wijnand
2,1.1,Polynormande,41934,FERRON Valentin,28375,0.3,0,2023-08-13,-
3,1.1,Polynormande,41934,JEGAT Jordan,32860,0.1,0,2023-08-13,-
1,2.1s,"Volta a Portugal, Stage 4 : Estremoz - Castelo Branco (prov.)",41982,BABOR Daniel,27937,0.2,0,2023-08-13,-
1,NC5,National Championships United States Virgin Islands (St. Croix) R.R.,42132,SWANTON Stephen,24823,1,0,2023-08-13,-
1,2.1s,"Volta a Portugal, Stage 3 : Sines - Loule (prov.)",41981,MATIAS Joao Carlos Araujo,20929,0.2,0,2023-08-12,-
1,WCU,World Championships U23 (Glasgow) R.R.,41669,LAURANCE Axel,31621,0.0,0,2023-08-12,Jan
2,WCU,World Championships U23 (Glasgow) R.R.,41669,MORGADO Antonio Tomas,34222,0.0,0,2023-08-12,-
3,WCU,World Championships U23 (Glasgow) R.R.,41669,SVRCEK Martin,32767,0.0,0,2023-08-12,-
4,WCU,World Championships U23 (Glasgow) R.R.,41669,ROOTKIN-GRAY Jack,32177,0.0,0,2023-08-12,-
5,WCU,World Championships U23 (Glasgow) R.R.,41669,MILESI Lorenzo,31752,0.0,0,2023-08-12,-
6,WCU,World Championships U23 (Glasgow) R.R.,41669,KRETSCHY Moritz,31725,0.0,0,2023-08-12,-
7,WCU,World Championships U23 (Glasgow) R.R.,41669,SEGAERT Alec,33567,0.0,0,2023-08-12,-
8,WCU,World Championships U23 (Glasgow) R.R.,41669,ROMEO ABAD Ivan,32764,0.0,0,2023-08-12,-
9,WCU,World Championships U23 (Glasgow) R.R.,41669,WALKER Max,31835,0.0,0,2023-08-12,-
10,WCU,World Championships U23 (Glasgow) R.R.,41669,GAUTHERAT Pierre,33533,0.0,0,2023-08-12,-
1,WCTT,World Championships (Stirling) I.T.T.,41765,EVENEPOEL Remco,28377,10,50,2023-08-11,Roy
2,WCTT,World Championships (Stirling) I.T.T.,41765,GANNA Filippo,24057,3,35,2023-08-11,Jan
3,WCTT,World Championships (Stirling) I.T.T.,41765,TARLING Joshua,34297,1,25,2023-08-11,-
4,WCTT,World Championships (Stirling) I.T.T.,41765,MCNULTY Brandon,26508,0.5,20,2023-08-11,Kees
5,WCTT,World Championships (Stirling) I.T.T.,41765,VAN AERT Wout,20730,0.2,18,2023-08-11,Frank
6,WCTT,World Championships (Stirling) I.T.T.,41765,OLIVEIRA Nelson Filipe Santos Simoes,13274,0,16,2023-08-11,-
7,WCTT,World Championships (Stirling) I.T.T.,41765,DENNIS Rohan,12823,0,14,2023-08-11,Albert
8,WCTT,World Championships (Stirling) I.T.T.,41765,CATTANEO Mattia,16936,0,12,2023-08-11,Albert
9,WCTT,World Championships (Stirling) I.T.T.,41765,BJERG Mikkel,26388,0,10,2023-08-11,Kees
10,WCTT,World Championships (Stirling) I.T.T.,41765,THOMAS Geraint,3891,0,8,2023-08-11,Arjan
1,2.1s,"Volta a Portugal, Stage 2 : Abrantes - Vila Franca de Xira (prov.)",41980,LINAREZ MENESES Leangel Ruben,30518,0.2,0,2023-08-11,-
1,2.1s,"Volta a Portugal, Stage 1 : Anadia - Ourem (prov.)",41979,LINAREZ MENESES Leangel Ruben,30518,0.2,0,2023-08-10,-
1,2.1s,"Volta a Portugal, Prologue : Viseu I.T.T. (prov.)",41978,REIS Rafael Ferreira,18791,0.2,0,2023-08-09,-
1,WCUT,World Championships U23 (Stirling) I.T.T.,41764,MILESI Lorenzo,31752,0.0,0,2023-08-09,-
2,WCUT,World Championships U23 (Stirling) I.T.T.,41764,SEGAERT Alec,33567,0.0,0,2023-08-09,-
3,WCUT,World Championships U23 (Stirling) I.T.T.,41764,MCKENZIE Hamish,34714,0.0,0,2023-08-09,-
4,WCUT,World Championships U23 (Stirling) I.T.T.,41764,GARCIA PIERNA Raul,30678,0.0,0,2023-08-09,-
5,WCUT,World Championships U23 (Stirling) I.T.T.,41764,RAFFERTY Darren,31511,0.0,0,2023-08-09,-
6,WCUT,World Championships U23 (Stirling) I.T.T.,41764,CHARLTON Josh,33953,0.0,0,2023-08-09,-
7,WCUT,World Championships U23 (Stirling) I.T.T.,41764,SÖDERQVIST Jakob,34230,0.0,0,2023-08-09,-
8,WCUT,World Championships U23 (Stirling) I.T.T.,41764,CURRIE Logan,30604,0.0,0,2023-08-09,-
9,WCUT,World Championships U23 (Stirling) I.T.T.,41764,CHRISTEN Jan,34430,0.0,0,2023-08-09,-
10,WCUT,World Championships U23 (Stirling) I.T.T.,41764,LEONARD Michael,34283,0.0,0,2023-08-09,-
1,WCRR,World Championships (Glasgow) R.R.,41839,VAN DER POEL Mathieu,21971,25,50,2023-08-06,Vel
2,WCRR,World Championships (Glasgow) R.R.,41839,VAN AERT Wout,20730,5,35,2023-08-06,Frank
3,WCRR,World Championships (Glasgow) R.R.,41839,POGACAR Tadej,26526,3,25,2023-08-06,Kees
4,WCRR,World Championships (Glasgow) R.R.,41839,PEDERSEN Mads,21992,2,20,2023-08-06,Harry
5,WCRR,World Championships (Glasgow) R.R.,41839,KÜNG Stefan,20960,1.5,18,2023-08-06,PB
6,WCRR,World Championships (Glasgow) R.R.,41839,STUYVEN Jasper,18233,1,16,2023-08-06,PB
7,WCRR,World Championships (Glasgow) R.R.,41839,DINHAM Matthew,29788,0.8,14,2023-08-06,-
8,WCRR,World Championships (Glasgow) R.R.,41839,SKUJINS Toms,16739,0.6,12,2023-08-06,Kees
9,WCRR,World Championships (Glasgow) R.R.,41839,BENOOT Tiesj,21244,0.4,10,2023-08-06,Paul
10,WCRR,World Championships (Glasgow) R.R.,41839,BETTIOL Alberto,20697,0.2,8,2023-08-06,PB
1,2.WT1,"Tour de Pologne, General classification",41891,MOHORIC Matej,21145,10,50,2023-08-04,Frank
2,2.WT1,"Tour de Pologne, General classification",41891,ALMEIDA Joao Pedro Gonçalves,26482,3,35,2023-08-04,Wijnand
3,2.WT1,"Tour de Pologne, General classification",41891,KWIATKOWSKI Michal,12923,1,25,2023-08-04,Harry
4,2.WT1,"Tour de Pologne, General classification",41891,VAN WILDER Ilan,29828,0.5,20,2023-08-04,Wijnand
5,2.WT1,"Tour de Pologne, General classification",41891,CATTANEO Mattia,16936,0.2,18,2023-08-04,Albert
6,2.WT1,"Tour de Pologne, General classification",41891,MCNULTY Brandon,26508,0,16,2023-08-04,Kees
7,2.WT1,"Tour de Pologne, General classification",41891,DUNBAR Eddie,23765,0,14,2023-08-04,Paul
8,2.WT1,"Tour de Pologne, General classification",41891,MAJKA Rafal,14310,0,12,2023-08-04,Kees
9,2.WT1,"Tour de Pologne, General classification",41891,BATTISTELLA Samuele,28450,0,10,2023-08-04,Vel
10,2.WT1,"Tour de Pologne, General classification",41891,ONLEY Oscar,31724,0,8,2023-08-04,-
1,2.WT1s,"Tour de Pologne, Stage 7 : Zabrze - Krakow",41890,MERLIER Tim,17988,1,0,2023-08-04,Wijnand
1,2.WT1r,"Tour de Pologne, Points classification",41892,MOHORIC Matej,21145,0.0,0,2023-08-04,Frank
1,2.WT1r,"Tour de Pologne, Mountains classification",41893,HOELGAARD Markus,20760,0.0,0,2023-08-04,-
1,2.WT1s,"Tour de Pologne, Stage 6 : Katowice - Katowice I.T.T.",41889,CATTANEO Mattia,16936,1,0,2023-08-03,Albert
1,2.WT1s,"Tour de Pologne, Stage 5 : Pszczyna - Bielsko Biala",41888,VAN DEN BERG Marijn,27674,1,0,2023-08-02,-
1,2.1,"Tour de lAin, General classification",41954,STORER Michael,25335,2,0,2023-08-02,Vel
2,2.1,"Tour de lAin, General classification",41954,ELISSONDE Kenny,17762,0.3,0,2023-08-02,-
3,2.1,"Tour de lAin, General classification",41954,PRODHOMME Nicolas,27594,0.1,0,2023-08-02,-
1,2.1s,"Tour de lAin, Stage 3 : Oyonnax - Lélex Monts-Jura",41953,STORER Michael,25335,0.2,0,2023-08-02,Vel
1,2.WT1s,"Tour de Pologne, Stage 4 : Strzelin - Opole",41887,KOOIJ Olav,30643,1,0,2023-08-01,Albert
1,2.1s,"Tour de lAin, Stage 2 : Saint-Vulbas - Lagnieu",41952,CEPEDA ORTIZ Jefferson Alexander,26775,0.2,0,2023-08-01,-
1,2.WT1s,"Tour de Pologne, Stage 3 : Walbrzych - Duszniki Zdroj (prov.)",41886,MAJKA Rafal,14310,1,0,2023-07-31,Kees
1,2.1s,"Tour de lAin, Stage 1 : Loyettes - La Plaine Tonique",41951,STEWART Jake,28437,0.2,0,2023-07-31,Jan
1,2.WT1s,"Tour de Pologne, Stage 2 : Leszno - Karpacz (prov.)",41885,MOHORIC Matej,21145,1,0,2023-07-30,Frank
1,2.1,"Czech Tour, General classification",41903,LIPOWITZ Florian,30805,2,0,2023-07-30,-
2,2.1,"Czech Tour, General classification",41903,ZWIEHOFF Ben,31491,0.3,0,2023-07-30,-
3,2.1,"Czech Tour, General classification",41903,OTRUBA Jakub,27006,0.1,0,2023-07-30,-
1,1.1,Circuito de Getxo,41790,LUTSENKO Alexey,18455,2,0,2023-07-30,Vel
2,1.1,Circuito de Getxo,41790,GALLOPIN Tony,7838,0.3,0,2023-07-30,-
3,1.1,Circuito de Getxo,41790,VELASCO Simone,22662,0.1,0,2023-07-30,-
1,2.1s,"Czech Tour, Stage 4 : Sumperk - Sternberk",41902,TOUPALIK Adam,23787,0.2,0,2023-07-30,-
1,NC5,National Championships Fiji (Sigatoka) R.R.,42105,TAKAPE Eroni,26312,1,0,2023-07-30,-
1,NCT5,National Championships Tanzania (Arusha) I.T.T.,42107,SHARIF Hassan Adinan,32097,0.5,0,2023-07-30,-
1,1.WT2,Clasica San Sebastian,41789,EVENEPOEL Remco,28377,10,50,2023-07-29,Roy
2,1.WT2,Clasica San Sebastian,41789,BILBAO LOPEZ DE ARMENTIA Pello,17881,3,35,2023-07-29,Jan
3,1.WT2,Clasica San Sebastian,41789,VLASOV Aleksandr,24316,1,25,2023-07-29,Harry
4,1.WT2,Clasica San Sebastian,41789,POWLESS Neilson,24902,0.5,20,2023-07-29,Harry
5,1.WT2,Clasica San Sebastian,41789,IZAGIRRE INSAUSTI Ion,14321,0.2,18,2023-07-29,Harry
6,1.WT2,Clasica San Sebastian,41789,SKUJINS Toms,16739,0,16,2023-07-29,Kees
7,1.WT2,Clasica San Sebastian,41789,ARANBURU DEBA Alexander,23940,0,14,2023-07-29,Jan
8,1.WT2,Clasica San Sebastian,41789,COSTA Rui Alberto Faria,6807,0,12,2023-07-29,-
9,1.WT2,Clasica San Sebastian,41789,BAGIOLI Andrea,28452,0,10,2023-07-29,Albert
10,1.WT2,Clasica San Sebastian,41789,BENOOT Tiesj,21244,0,8,2023-07-29,Paul
1,2.WT1s,"Tour de Pologne, Stage 1 : Poznan - Poznan (prov.)",41884,MERLIER Tim,17988,1,0,2023-07-29,Wijnand
1,2.1s,"Czech Tour, Stage 3 : Moravska Trebova - Cervenohorske Sedlo",41901,STAUNE-MITTET Johannes,31550,0.2,0,2023-07-29,-
1,2.1s,"Czech Tour, Stage 2 : Olomouc - Pustevny",41900,LIPOWITZ Florian,30805,0.2,0,2023-07-28,-
1,2.1,"Vuelta a Castilla y Leon, General classification",41872,SEPULVEDA Eduardo,18487,2,0,2023-07-27,-
2,2.1,"Vuelta a Castilla y Leon, General classification",41872,ENGELHARDT Felix,29297,0.3,0,2023-07-27,-
3,2.1,"Vuelta a Castilla y Leon, General classification",41872,MOLENAAR Alex,28085,0.1,0,2023-07-27,-
1,2.1s,"Czech Tour, Stage 1 : Prostejov - Unicov (prov.)",41899,EINHORN Itamar,27315,0.2,0,2023-07-27,-
1,2.1s,"Vuelta a Castilla y Leon, Stage 2 : Coca - Segovia",41871,SEPULVEDA Eduardo,18487,0.2,0,2023-07-27,-
1,2.PS,"Tour de Wallonie, General classification",41869,GANNA Filippo,24057,4,50,2023-07-26,Jan
2,2.PS,"Tour de Wallonie, General classification",41869,TARLING Joshua,34297,1,35,2023-07-26,-
3,2.PS,"Tour de Wallonie, General classification",41869,VAN MOER Brent,28448,0.5,25,2023-07-26,-
4,2.PS,"Tour de Wallonie, General classification",41869,SWIFT Connor,26437,0,20,2023-07-26,PB
5,2.PS,"Tour de Wallonie, General classification",41869,MEURISSE Xandro,20165,0,18,2023-07-26,-
6,2.PS,"Tour de Wallonie, General classification",41869,GUERNALEC Thibault,25867,0,16,2023-07-26,-
7,2.PS,"Tour de Wallonie, General classification",41869,PERICHON Pierre-Luc,13117,0,14,2023-07-26,-
8,2.PS,"Tour de Wallonie, General classification",41869,MOLLEMA Bauke,5139,0,12,2023-07-26,Roy
9,2.PS,"Tour de Wallonie, General classification",41869,BARONCINI Filippo,29419,0,10,2023-07-26,-
10,2.PS,"Tour de Wallonie, General classification",41869,SCHMID Mauro,29214,0,8,2023-07-26,Jan
1,2.PSs,"Tour de Wallonie, Stage 5 : Banneux - Aubel",41868,BAGIOLI Andrea,28452,0.3,0,2023-07-26,Albert
1,2.1s,"Vuelta a Castilla y Leon, Stage 1 : Soria - Soria",41870,ENGELHARDT Felix,29297,0.2,0,2023-07-26,-
0,GT1c,Correctie dragen jongerentrui in Tour de France,41830,Pogacar Tadej,26526,-2.0,0,2023-07-23,Kees
0,GT1c,Correctie dragen leiderstrui in Tour de France,41831,Vingegaard Jonas,25740,-15.0,0,2023-07-23,Arjan
0,GT1c,Correctie dragen puntentrui in Tour de France,41832,Philipsen Jasper,26392,-3.4,0,2023-07-23,Nicky
0,GT1c,Correctie dragen bergtrui in Tour de France,41833,Ciccone Giulio,21812,-1.2,0,2023-07-23,Nicky
-1,GT1,Winnaar jongerentrui Tour de France,41830,Pogacar Tadej,26526,3,0,2023-07-23,Kees
1,2.PSs,"Tour de Wallonie, Stage 4 : Mons - Mons I.T.T.",41867,GANNA Filippo,24057,0.3,0,2023-07-25,Jan
1,1.1,Prueba Villafranca - Ordiziako Klasika,41787,HIRSCHI Marc,26509,2,0,2023-07-25,Bram
2,1.1,Prueba Villafranca - Ordiziako Klasika,41787,HEALY Ben,28846,0.3,0,2023-07-25,-
3,1.1,Prueba Villafranca - Ordiziako Klasika,41787,AYUSO PESQUERA Juan,31654,0.1,0,2023-07-25,Albert
1,2.PSs,"Tour de Wallonie, Stage 3 : Thuin - Mont-Saint-Guibert",41866,KIELICH Timo,28189,0.3,0,2023-07-24,-
1,GT1,"Tour de France, General classification",41831,VINGEGAARD RASMUSSEN Jonas,25740,40,50,2023-07-23,Arjan
2,GT1,"Tour de France, General classification",41831,POGACAR Tadej,26526,15,35,2023-07-23,Kees
3,GT1,"Tour de France, General classification",41831,YATES Adam,18975,10,25,2023-07-23,Paul
4,GT1,"Tour de France, General classification",41831,YATES Simon,17893,7,20,2023-07-23,PB
5,GT1,"Tour de France, General classification",41831,RODRIGUEZ CANO Carlos,30836,6,18,2023-07-23,Roy
6,GT1,"Tour de France, General classification",41831,BILBAO LOPEZ DE ARMENTIA Pello,17881,5,16,2023-07-23,Jan
7,GT1,"Tour de France, General classification",41831,HINDLEY Jai,23948,5,14,2023-07-23,Kaspar
8,GT1,"Tour de France, General classification",41831,GALL Felix,26383,4,12,2023-07-23,-
9,GT1,"Tour de France, General classification",41831,GAUDU David,24255,4,10,2023-07-23,Nicky
10,GT1,"Tour de France, General classification",41831,MARTIN Guillaume,19994,4,8,2023-07-23,Jan
11,GT1,"Tour de France, General classification",41831,PINOT Thibaut,13080,3,0,2023-07-23,Nicky
12,GT1,"Tour de France, General classification",41831,KUSS Sepp,25653,3,0,2023-07-23,Nicky
13,GT1,"Tour de France, General classification",41831,PIDCOCK Thomas,27708,2,0,2023-07-23,Albert
14,GT1,"Tour de France, General classification",41831,MAJKA Rafal,14310,2,0,2023-07-23,Kees
15,GT1,"Tour de France, General classification",41831,CASTROVIEJO NICOLAS Jonathan,9811,2,0,2023-07-23,-
16,GT1,"Tour de France, General classification",41831,HARPER Chris,25066,1,0,2023-07-23,-
17,GT1,"Tour de France, General classification",41831,O'CONNOR Ben,23763,1,0,2023-07-23,Harry
18,GT1,"Tour de France, General classification",41831,KELDERMAN Wilco,15171,1,0,2023-07-23,Albert
19,GT1,"Tour de France, General classification",41831,LANDA MEANA Mikel,14319,1,0,2023-07-23,Harry
20,GT1,"Tour de France, General classification",41831,MADOUAS Valentin,24758,1,0,2023-07-23,PB
1,GT1s,"Tour de France, Stage 21 : Saint-Quentin-en-Yvelines - Paris",41830,MEEUS Jordi,26421,3,0,2023-07-23,Vel
1,GT1r,"Tour de France, Points classification",41832,PHILIPSEN Jasper,26392,7,0,2023-07-23,Nicky
1,GT1r,"Tour de France, Mountains classification",41833,CICCONE Giulio,21812,7,0,2023-07-23,Nicky
1,2.PSs,"Tour de Wallonie, Stage 2 : Saint-Ghislain - Walcourt",41865,DE LIE Arnaud,32221,0.3,0,2023-07-23,Wijnand
1,NC5,National Championships Malaysia (Bukit Katil) R.R.,41912,ZARIFF Muhammad Nur Aiman,25467,1,0,2023-07-23,-
1,NC5,National Championships Mexico (Xalapa) R.R.,42100,CADENA MARTINEZ Edgar David,32051,1,0,2023-07-23,-
1,NC5,National Championships Malta R.R.,42099,BUTTIGIEG Aidan,32043,1,0,2023-07-23,-
1,GT1s,"Tour de France, Stage 20 : Belfort - Le Markstein",41829,POGACAR Tadej,26526,3,0,2023-07-22,Kees
-4,GT1s,"Leiderstrui na Tour de France, Stage 20 : Belfort - Le Markstein",41829,Vingegaard Jonas,25740,1,0,2023-07-22,Arjan
-1,GT1s,"Jongerentrui na Tour de France, Stage 20 : Belfort - Le Markstein",41829,Pogacar Tadej,26526,0.1,0,2023-07-22,Kees
-2,GT1s,"Puntentrui na Tour de France, Stage 20 : Belfort - Le Markstein",41829,Philipsen Jasper,26392,0.2,0,2023-07-22,Nicky
-3,GT1s,"Bergtrui na Tour de France, Stage 20 : Belfort - Le Markstein",41829,Ciccone Giulio,21812,0.2,0,2023-07-22,Nicky
1,2.PSs,"Tour de Wallonie, Stage 1 : Huy - Hamoir (prov.)",41864,GANNA Filippo,24057,0.3,0,2023-07-22,Jan
1,GT1s,"Tour de France, Stage 19 : Moirans-en-Montagne - Poligny",41828,MOHORIC Matej,21145,3,0,2023-07-21,Frank
-4,GT1s,"Leiderstrui na Tour de France, Stage 19 : Moirans-en-Montagne - Poligny",41828,Vingegaard Jonas,25740,1,0,2023-07-21,Arjan
-1,GT1s,"Jongerentrui na Tour de France, Stage 19 : Moirans-en-Montagne - Poligny",41828,Pogacar Tadej,26526,0.1,0,2023-07-21,Kees
-2,GT1s,"Puntentrui na Tour de France, Stage 19 : Moirans-en-Montagne - Poligny",41828,Philipsen Jasper,26392,0.2,0,2023-07-21,Nicky
-3,GT1s,"Bergtrui na Tour de France, Stage 19 : Moirans-en-Montagne - Poligny",41828,Ciccone Giulio,21812,0.2,0,2023-07-21,Nicky
1,NCT5,National Championships Malaysia (Bukit Katil) I.T.T.,41911,ROSLI Muhammad Nur Aiman,29594,0.5,0,2023-07-21,-
1,NCT5,National Championships Mexico (Xalapa) I.T.T.,41950,MUÑIZ VASQUEZ Jose Ramon,33737,0.5,0,2023-07-21,-
1,GT1s,"Tour de France, Stage 18 : Moûtiers - Bourg-en-Bresse (prov.)",41827,ASGREEN Kasper,23558,3,0,2023-07-20,Nicky
-4,GT1s,"Leiderstrui na Tour de France, Stage 18 : Moûtiers - Bourg-en-Bresse (prov.)",41827,Vingegaard Jonas,25740,1,0,2023-07-20,Arjan
-1,GT1s,"Jongerentrui na Tour de France, Stage 18 : Moûtiers - Bourg-en-Bresse (prov.)",41827,Pogacar Tadej,26526,0.1,0,2023-07-20,Kees
-2,GT1s,"Puntentrui na Tour de France, Stage 18 : Moûtiers - Bourg-en-Bresse (prov.)",41827,Philipsen Jasper,26392,0.2,0,2023-07-20,Nicky
-3,GT1s,"Bergtrui na Tour de France, Stage 18 : Moûtiers - Bourg-en-Bresse (prov.)",41827,Ciccone Giulio,21812,0.2,0,2023-07-20,Nicky
1,GT1s,"Tour de France, Stage 17 : Saint-Gervais Mont Blanc - Courchevel (prov.)",41826,GALL Felix,26383,3,0,2023-07-19,-
-4,GT1s,"Leiderstrui na Tour de France, Stage 17 : Saint-Gervais Mont Blanc - Courchevel (prov.)",41826,Vingegaard Jonas,25740,1,0,2023-07-19,Arjan
-1,GT1s,"Jongerentrui na Tour de France, Stage 17 : Saint-Gervais Mont Blanc - Courchevel (prov.)",41826,Pogacar Tadej,26526,0.1,0,2023-07-19,Kees
-2,GT1s,"Puntentrui na Tour de France, Stage 17 : Saint-Gervais Mont Blanc - Courchevel (prov.)",41826,Philipsen Jasper,26392,0.2,0,2023-07-19,Nicky
-3,GT1s,"Bergtrui na Tour de France, Stage 17 : Saint-Gervais Mont Blanc - Courchevel (prov.)",41826,Ciccone Giulio,21812,0.2,0,2023-07-19,Nicky
